1	25.04265	102.700401
2	25.0834	102.75699
3	25.05745	102.69755
4	25.03207	102.705849
5	25.06447	102.72555
6	25.00507	102.741852
7	25.05052	102.713882
8	25.00576	102.678093
9	25.042817	102.712351
10	25.130089	102.748741
11	25.0098	102.698509
12	25.04887	102.67828
13	25.059099	102.759804
14	25.08687	102.64953
15	25.04887	102.67828
16	25.039539	102.708549
17	25.07216	102.74286
18	25.04887	102.67828
19	25.0163	102.740829
20	25.07286	102.65601
21	25.00443	102.72594
22	25.04939	102.66203
23	25.03204	102.75106
24	24.984897	102.660499
25	25.07782	102.75396
26	25.020505	102.709655
27	25.094999	102.93
28	25.01865	102.72513
29	25.04887	102.67828
30	24.98428	102.711411
31	25.08848	102.74311
32	25.061987	102.724655
33	25.08507	102.715141
34	25.03271	102.71492
35	24.95865	102.74071
36	25.247369	102.999577
37	25.03903	102.68581
38	25.057699	102.673103
39	25.247368	102.99958
40	25.109895	102.74163
41	25.05134	102.679993
42	25.01318	102.68411
43	25.0297	102.6726
44	25.109703	102.729729
45	25.083475	102.734535
46	24.976427	102.797148
47	25.037821	102.656059
48	25.231941	103.002563
49	25.080219	102.733002
50	25.053811	102.701976
51	25.096939	102.734917
52	24.9724	102.8036
53	25.00608	102.69306
54	25.061035	102.70578
55	24.930401	102.587402
56	24.959261	102.775993
57	25.03456	102.71983
58	25.009291	102.683609
59	25.068081	102.711884
60	25.2427	103.0082
61	25.065507	102.694549
62	25.107889	102.733109
63	25.06089	102.738136
64	25.03093	102.68129
65	25.10413	102.669838
66	24.98299	102.682999
67	25.231319	103.004707
68	25.077101	102.714859
69	25.00318	102.77782
70	25.078979	102.726433
71	25.247369	102.999577
72	25.026489	102.65683
73	25.058411	102.67218
74	24.9981	102.69967
75	25.077299	102.713799
76	25.004992	102.743039
77	25.07129	102.65439
78	25.234231	103.008132
79	25.052429	102.655449
80	25.12435	102.74547
81	25.0261	102.733002
82	24.994869	102.686417
83	24.98257	102.67041
84	25.056812	102.699509
85	25.005568	102.743009
86	25.05769	102.711082
87	25.0739	102.716957
88	25.034195	102.679429
89	25.01073	102.67178
90	25.088678	102.708862
91	24.974899	102.802902
92	24.931629	102.709534
93	25.029699	102.720596
94	25.052429	102.655449
95	25.05401	102.69961
96	25.046658	102.696861
97	25.074671	102.693138
98	25.001431	102.781372
99	25.013321	102.682053
100	25.23431	103.00735
101	25.041279	102.642838
102	25.01028	102.71758
103	25.247368	102.99958
104	24.994869	102.686417
105	25.08658	102.734917
106	25.046658	102.696861
107	25.068871	102.730614
108	25.09763	102.77092
109	25.063644	102.694221
110	24.9735	102.803
111	24.94977	102.777779
112	24.945322	102.763545
113	25.010679	102.782089
114	25.240665	103.003654
115	25.145399	102.732918
116	25.04847	102.7677
117	24.995991	102.687851
118	25.041241	102.742928
119	24.995394	102.708611
120	25.02607	102.715492
121	24.995489	102.710541
122	25.02564	102.74315
123	25.05381	102.701973
124	25.048136	102.727142
125	25.07092	102.72974
126	25.0845	102.6512
127	25.07954	102.67672
128	25.07338	102.723862
129	24.95977	102.66433
130	25.04762	102.88388
131	24.972507	102.718681
132	25.07789	102.71394
133	25.03825	102.733002
134	24.964069	102.7938
135	25.040066	102.734123
136	25.04491	102.653381
137	25.0166	102.740334
138	25.00895	102.69331
139	25.04491	102.653381
140	25.0294	102.7288
141	25.013281	102.718933
142	25.05735	102.70768
143	25.08337	102.71965
144	25.065513	102.694541
145	24.96322	102.67837
146	25.086222	102.651443
147	24.9734	102.8038
148	25.08885	102.71617
149	24.9718	102.8028
150	25.07272	102.67084
151	25.10433	102.736214
152	24.9717	102.8018
153	25.07092	102.72974
154	24.976427	102.797148
155	24.9718	102.801498
156	25.041121	102.741852
157	25.0285	102.700104
158	24.94206	102.775093
159	25.23483	103.00827
160	25.003799	102.7845
161	25.053789	102.711372
162	25.23492	103.00705
163	25.06593	102.71978
164	25.07429	102.7629
165	25.08421	102.64696
166	25.0525	102.7233
167	24.9729	102.8027
168	25.08256	102.65061
169	25.02906	102.717712
170	25.02816	102.69788
171	25.03736	102.687
172	25.08493	102.649628
173	25.046657	102.696862
174	24.979276	102.653968
175	25.240665	103.003654
176	25.0615	102.7613
177	25.08256	102.65061
178	25.012621	102.697456
179	25.240665	103.003654
180	25.0142	102.733299
181	25.247369	102.999577
182	25.0324	102.7117
183	25.247368	102.99958
184	25.08885	102.716171
185	25.02816	102.69788
186	25.0295	102.7203
187	25.106541	102.667374
188	24.9906	102.7779
189	25.086149	102.73925
190	25.052759	102.723503
191	25.065602	102.723127
192	25.07852	102.7042
193	25.0159	102.739998
194	24.991816	102.766855
195	24.976427	102.797148
196	25.130369	102.752892
197	25.0721	102.654404
198	25.04644	102.723038
199	25.00499	102.68222
200	25.092331	102.741112
201	25.1008	102.930603
202	25.081739	102.744858
203	25.063053	102.656914
204	25.010221	102.686317
205	25.2341	103.007202
206	25.0221	102.69149
207	25.06344	102.717033
208	25.09532	102.732719
209	25.110298	102.925629
210	25.00806	102.739113
211	24.924231	102.719208
212	25.06344	102.717033
213	25.031799	102.677803
214	25.051733	102.741859
215	25.032961	102.707893
216	25.01245	102.72547
217	25.076799	102.911697
218	25.045401	102.720886
219	25.024401	102.722504
220	25.0224	102.721741
221	25.109703	102.729729
222	25.07998	102.71609
223	24.995729	102.718803
224	25.07009	102.72176
225	25.08958	102.71016
226	25.0539	102.734001
227	25.049	102.768501
228	25.046017	102.671349
229	25.08885	102.71617
230	25.062201	102.695503
231	25.0164	102.70393
232	25.02659	102.725197
233	25.071251	102.718658
234	25.01	102.68618
235	24.99196	102.76409
236	25.046471	102.723137
237	25.00722	102.71228
238	25.045389	102.720886
239	25.08521	102.72657
240	24.95973	102.75966
241	25.001711	102.741211
242	24.943609	102.752342
243	25.00754	102.736191
244	25.05724	102.70852
245	25.077791	102.713789
246	25.058809	102.740898
247	24.963287	102.651772
248	25.07053	102.658638
249	25.006536	102.710556
250	24.97254	102.6708
251	25.03785	102.70023
252	25.074341	102.716949
253	25.1301	102.7355
254	25.03785	102.70023
255	25.24632	103.00034
256	25.24632	103.00034
257	25.24632	103.00034
258	25.00156	102.670143
259	24.94903	102.776817
260	24.97614	102.6838
261	25.001995	102.665237
262	25.009501	102.676697
263	25.102301	102.934799
264	25.027254	102.729658
265	25.033911	102.725182
266	24.994711	102.769348
267	24.94808	102.751862
268	25.063551	102.715942
269	25.000999	102.724922
270	25.015234	102.721748
271	25.096144	102.928284
272	25.0991	102.931099
273	25.016237	102.696373
274	25.04859	102.800682
275	25.01623	102.723289
276	25.096144	102.928284
277	25.05166	102.67078
278	25.13076	102.75076
279	25.048135	102.727146
280	24.98774	102.7764
281	24.98774	102.7764
282	25.087916	102.924002
283	25.015234	102.721747
284	24.98774	102.7764
285	25.01629	102.72234
286	25.02844	102.720139
287	25.010641	102.739807
288	25.063645	102.694225
289	25.053539	102.647743
290	24.98774	102.7764
291	24.98774	102.7764
292	24.96839	102.79391
293	25.02771	102.722572
294	24.94973	102.74767
295	24.918119	102.554138
296	25.096144	102.928287
297	25.068979	102.660873
298	25.0237	102.7591
299	25.096144	102.928284
300	25.00525	102.7361
301	25.049709	102.676338
302	25.01745	102.73185
303	25.096144	102.928287
304	25.15218	102.73804
305	25.096144	102.928284
306	24.981449	102.724022
307	25.05518	102.71189
308	25.023121	102.723892
309	25.242586	103.005317
310	25.0185	102.7216
311	24.997432	102.7639
312	25.08333	102.733261
313	24.99743	102.76389
314	25.106239	102.666779
315	25.05027	102.787247
316	25.029815	102.736908
317	25.05163	102.73519
318	25.00253	102.78883
319	24.948111	102.751823
320	25.005078	102.743115
321	24.948709	102.639832
322	24.948111	102.751823
323	25.005078	102.743115
324	25.005078	102.743115
325	25.096144	102.928284
326	25.028179	102.739403
327	25.096144	102.928284
328	25.025431	102.710152
329	25.074499	102.692596
330	24.974461	102.710716
331	25.112169	102.749641
332	25.096144	102.928287
333	24.97636	102.713539
334	24.96717	102.79514
335	24.964701	102.76503
336	25.06289	102.71375
337	25.065109	102.684761
338	24.99596	102.829193
339	24.95242	102.69793
340	25.03208	102.714798
341	25.107861	102.661002
342	25.042101	102.760101
343	25.08605	102.76226
344	25.1024	102.930801
345	25.01638	102.72201
346	25.096144	102.928284
347	25.04166	102.69377
348	25.00988	102.68146
349	25.04885	102.67946
350	25.08382	102.73253
351	25.04045	102.6829
352	25.014	102.732803
353	24.98573	102.70787
354	25.019751	102.722527
355	25.03684	102.713432
356	25.035469	102.712608
357	24.99615	102.69573
358	24.963579	102.712791
359	25.1208	102.757172
360	25.053495	102.680496
361	25.03119	102.75433
362	25.0958	102.929001
363	25.07001	102.73364
364	25.05295	102.69052
365	25.069354	102.653313
366	25.004992	102.743039
367	25.060499	102.676201
368	25.00496	102.743161
369	25.02395	102.73036
370	24.971741	102.71434
371	25.247368	102.99958
372	25.01462	102.72225
373	25.03782	102.7234
374	25.04345	102.72752
375	24.975601	102.800626
376	25.094	102.926201
377	25.04143	102.764091
378	25.08842	102.71639
379	25.14444	102.735474
380	25.0795	102.726303
381	25.04808	102.71474
382	25.048857	102.729034
383	25.0431	102.721298
384	25.063641	102.69693
